Timestamp,Open,High,Low,Close,Volume
1546171200000,159.57,161.78,156.32,158.91,10753.48654
1546174800000,158.88,160.47,157.8,158.52,4368.37401
1546178400000,158.82,159.97,157.79,159.37,3159.77487
1546182000000,159.38,161.28,158.35,158.61,3515.2567
1546185600000,158.55,160.49,158.55,159.43,3048.58155
1546189200000,159.4,159.85,158.81,159.35,1806.18475
1546192800000,159.24,160.71,158.74,159.35,2532.97028
1546196400000,159.28,160.91,158.0,159.32,5470.99553
1546200000000,159.33,160.61,158.08,160.29,4006.01548
1546203600000,160.12,161.77,158.26,159.63,5017.32235
1546207200000,159.49,159.85,158.82,159.48,2209.8174
1546210800000,159.33,160.87,158.62,160.67,3042.23146
1546214400000,160.67,160.89,158.75,159.26,2158.91602
1546218000000,159.23,159.3,155.25,155.92,7360.31859
1546221600000,155.96,158.43,155.2,155.35,4888.43197
1546225200000,155.33,156.49,155.28,155.8,2485.72804
1546228800000,155.8,156.59,155.51,155.91,2396.10812
1546232400000,155.79,156.07,155.0,155.78,2394.80906
1546236000000,155.72,156.13,155.31,156.09,1540.50403
1546239600000,156.09,156.65,155.73,156.24,1345.44302
1546243200000,156.22,156.36,155.74,155.93,1109.48956
1546246800000,156.0,157.7,155.21,157.18,2389.30134
1546250400000,157.1,157.61,156.42,157.22,2654.29487
1546254000000,157.27,157.33,153.36,154.16,5315.4951
1546257600000,154.16,156.62,153.72,154.81,2808.83966
1546261200000,154.84,155.69,154.39,154.76,1508.10867
1546264800000,154.77,156.95,153.67,156.47,3384.33712
1546268400000,156.55,156.93,154.53,156.14,3565.89517
1546272000000,156.16,157.22,155.07,155.82,2585.91924
1546275600000,155.91,156.24,154.66,155.83,1306.06063
1546279200000,155.82,155.93,155.31,155.67,986.91545
1546282800000,155.56,156.18,150.34,151.95,5964.35875
1546286400000,151.9,151.9,148.7,149.07,8330.9791
1546290000000,149.07,150.0,149.01,149.08,1757.87282
1546293600000,149.19,149.52,143.85,148.42,8396.45242
1546297200000,148.32,149.53,147.82,148.42,3096.97504
1546300800000,148.4,152.76,146.96,151.4,4420.47153
1546304400000,151.49,151.66,149.64,149.94,3223.73194
1546308000000,150.01,153.5,149.65,152.23,3414.84657
1546311600000,152.17,159.05,152.16,158.7,6967.21082
1546315200000,158.8,165.11,158.7,160.07,17200.34656
1546318800000,160.08,161.37,158.44,158.45,3970.05081
1546322400000,158.53,160.78,157.13,159.48,4930.51011
1546326000000,159.56,162.28,159.22,161.96,3763.8113
1546329600000,161.98,163.68,160.68,161.52,5715.84139
1546333200000,161.59,162.43,158.05,158.43,4232.08619
1546336800000,158.43,160.09,158.43,159.91,1551.42817
1546340400000,159.87,160.31,159.12,159.14,1467.60929
1546344000000,159.2,159.8,158.3,159.42,2087.41146
1546347600000,159.39,159.94,158.24,158.32,1662.89798
1546351200000,158.35,158.94,156.07,156.07,4072.55768
1546354800000,156.07,156.98,153.7,156.1,5366.88114
1546358400000,156.02,158.58,155.88,158.42,3451.22573
1546362000000,158.29,158.39,156.02,156.52,1825.59636
1546365600000,156.46,156.78,154.04,155.24,3622.02612
1546369200000,155.35,158.62,155.3,158.31,2797.60258
1546372800000,158.32,161.74,158.0,161.32,10420.76152
1546376400000,161.39,163.3,158.3,158.67,7583.19793
1546380000000,158.66,160.62,158.2,160.08,2283.65996
1546383600000,160.11,163.77,159.5,162.07,8055.36335
1546387200000,162.06,163.5,159.71,161.01,5943.73453
1546390800000,160.93,166.6,160.54,161.3,9172.3424
1546394400000,161.29,162.6,161.05,162.04,4323.33979
1546398000000,162.01,162.98,160.4,160.78,2902.18015
1546401600000,160.72,161.74,160.42,161.12,2239.24292
1546405200000,161.12,161.97,160.56,160.96,2699.13765
1546408800000,160.96,161.54,158.64,159.58,2877.83117
1546412400000,159.58,162.1,159.39,159.68,6416.38666
1546416000000,159.68,162.87,159.61,161.36,4731.09015
1546419600000,161.36,161.6,160.26,161.09,3109.67945
1546423200000,161.0,162.36,160.15,162.0,3063.5308
1546426800000,162.0,163.0,161.12,161.95,5577.33286
1546430400000,161.98,162.92,161.0,162.28,2609.31305
1546434000000,162.3,165.01,162.3,164.34,8889.53941
1546437600000,164.35,164.67,162.03,162.96,5965.36048
1546441200000,163.0,163.0,160.22,161.61,4064.01479
1546444800000,161.73,164.8,160.95,163.28,6512.9619
1546448400000,163.05,164.15,161.67,163.07,4805.63199
1546452000000,163.07,163.79,162.11,163.63,2222.46808
1546455600000,163.57,163.92,162.26,163.39,3012.79966
1546459200000,163.29,164.94,162.0,164.05,3507.42748
1546462800000,164.0,166.5,163.19,165.5,6225.38918
1546466400000,165.51,166.0,164.22,165.39,3992.80538
1546470000000,165.46,171.49,165.24,168.79,12391.89509
1546473600000,168.6,173.9,167.2,167.34,12249.50642
1546477200000,167.35,168.84,166.25,168.8,6213.62874
1546480800000,168.87,171.71,167.43,169.36,4672.73251
1546484400000,169.34,169.8,168.3,169.25,2272.89877
1546488000000,169.23,169.53,167.1,167.36,3018.80571
1546491600000,167.35,167.37,165.0,166.53,4433.31222
1546495200000,166.56,167.19,165.89,166.14,3116.97436
1546498800000,166.11,168.35,166.01,166.48,2472.71739
1546502400000,166.49,166.8,163.0,163.12,5492.25573
1546506000000,163.1,163.9,161.12,162.78,6150.51968
1546509600000,162.73,163.47,161.9,162.02,2541.49295
1546513200000,162.02,162.11,158.97,161.37,5844.51397
1546516800000,161.39,163.03,160.37,162.53,4296.60027
1546520400000,162.59,162.95,160.13,160.33,3219.87906
1546524000000,160.36,161.38,160.11,160.66,3446.1498
1546527600000,160.63,161.79,160.0,161.0,2686.45624
1546531200000,160.99,161.12,155.15,155.9,9038.81991
1546534800000,155.86,158.82,155.8,157.79,6052.83938
1546538400000,157.68,158.46,156.68,157.92,3909.81527
1546542000000,158.02,158.27,156.29,156.76,2812.85225
1546545600000,156.76,159.42,156.33,159.23,2581.76162
1546549200000,159.23,160.96,158.81,159.53,2035.18094
1546552800000,159.56,160.49,158.58,160.26,1773.18934
1546556400000,160.26,160.26,158.1,158.7,1681.0824
1546560000000,158.6,159.76,155.99,158.88,5514.38484
1546563600000,158.92,160.3,158.83,159.69,2687.40384
1546567200000,159.67,159.75,157.74,158.04,2117.03027
1546570800000,158.04,160.85,157.2,160.22,3488.98955
1546574400000,160.25,160.79,158.96,159.86,3871.13089
1546578000000,159.83,161.55,158.92,161.22,3348.20987
1546581600000,161.11,162.48,160.56,160.72,4550.95259
1546585200000,160.75,162.07,160.31,160.42,3852.17208
1546588800000,160.29,161.17,157.57,157.82,4833.34279
1546592400000,158.01,158.91,156.66,157.61,4027.01397
1546596000000,157.54,158.44,157.2,158.44,1571.25974
1546599600000,158.41,158.51,156.85,157.2,1982.44636
1546603200000,157.15,157.7,156.11,156.92,2523.55907
1546606800000,156.88,157.22,156.06,156.22,2532.81738
1546610400000,156.25,156.51,151.74,152.18,7725.95707
1546614000000,152.23,154.9,151.19,154.56,8252.10698
1546617600000,154.65,156.91,153.34,156.13,4406.7558
1546621200000,156.15,156.58,154.35,155.29,3087.48905
1546624800000,155.25,155.45,153.9,154.26,2225.50113
1546628400000,154.21,156.15,154.16,155.98,1417.84707
1546632000000,155.97,158.4,154.69,158.04,3332.15573
1546635600000,158.04,160.0,157.66,158.56,6114.04038
1546639200000,158.59,159.54,157.48,158.26,3016.84838
1546642800000,158.26,159.0,157.63,157.81,1675.62271
1546646400000,157.89,160.62,157.5,159.42,5019.90409
1546650000000,159.42,160.38,157.83,158.69,3011.41875
1546653600000,158.76,160.3,158.0,158.08,2650.60225
1546657200000,158.23,158.75,157.41,158.75,2120.14811
1546660800000,158.74,159.0,157.97,158.05,1966.14021
1546664400000,158.1,159.0,157.97,158.88,2049.23823
1546668000000,158.88,159.02,155.26,156.35,5815.51149
1546671600000,156.45,156.62,154.29,154.48,2548.69471
1546675200000,154.5,156.47,154.5,155.85,1435.40113
1546678800000,155.91,156.37,155.68,156.04,1085.75484
1546682400000,156.02,156.02,154.31,155.34,1776.74739
1546686000000,155.27,157.25,155.26,156.55,1937.1354
1546689600000,156.58,157.4,155.9,156.12,1124.38302
1546693200000,156.08,164.94,155.22,161.06,11594.43542
1546696800000,161.13,162.07,159.1,160.4,6886.29092
1546700400000,160.43,161.86,158.5,158.68,6243.03705
1546704000000,158.73,160.45,157.02,158.63,5402.69579
1546707600000,158.67,159.87,158.4,159.34,3176.18822
1546711200000,159.37,160.9,158.88,160.1,2882.55319
1546714800000,160.09,160.48,159.34,159.91,1624.45811
1546718400000,159.91,160.41,159.3,160.07,1588.74864
1546722000000,160.0,160.36,159.5,159.73,1640.28463
1546725600000,159.77,159.77,156.07,157.81,6097.58989
1546729200000,157.83,157.89,156.68,156.84,1960.47469
1546732800000,156.84,157.81,156.54,157.51,1715.19312
1546736400000,157.51,158.06,155.76,156.0,2332.6669
1546740000000,156.09,156.76,155.12,156.48,2594.0711
1546743600000,156.52,157.84,156.2,157.5,1381.66544
1546747200000,157.47,157.5,156.2,156.73,1729.93749
1546750800000,156.72,157.81,156.48,156.5,1378.56199
1546754400000,156.5,157.14,156.5,156.63,976.61478
1546758000000,156.63,156.87,155.88,156.84,1825.83219
1546761600000,156.91,157.13,156.5,156.82,1165.95153
1546765200000,156.92,157.59,155.37,156.55,2765.48607
1546768800000,156.54,158.73,156.27,158.26,2421.2007
1546772400000,158.26,159.31,158.19,158.48,2139.94968
1546776000000,158.48,158.85,156.72,157.14,3236.76292
1546779600000,157.14,158.79,156.81,157.9,2151.35243
1546783200000,157.91,158.33,156.84,157.64,1519.91709
1546786800000,157.71,159.0,157.65,158.03,2002.68715
1546790400000,158.01,158.39,157.31,158.09,1251.75847
1546794000000,158.19,164.83,158.07,163.5,16105.63539
1546797600000,163.5,164.65,161.86,162.47,7822.37059
1546801200000,162.48,164.2,162.37,164.03,4214.8909
1546804800000,164.01,164.67,162.63,163.09,2848.92994
1546808400000,163.08,163.61,161.94,162.7,3329.97009
1546812000000,162.65,163.27,161.31,161.5,1334.85008
1546815600000,161.44,163.65,161.01,162.29,2607.06422
1546819200000,162.29,164.04,162.28,163.04,2418.60967
1546822800000,163.04,163.04,161.08,161.54,2583.35619
1546826400000,161.58,161.6,159.78,160.82,2483.96262
1546830000000,160.81,164.63,160.78,164.11,3670.7533
1546833600000,164.19,164.52,162.51,163.19,3475.47813
1546837200000,163.21,163.71,162.95,162.99,1240.57716
1546840800000,162.99,163.33,162.24,163.02,1355.20841
1546844400000,163.11,163.38,162.8,163.36,1208.36814
1546848000000,163.38,163.64,162.62,163.17,1943.35137
1546851600000,163.21,163.34,158.19,159.3,6796.95028
1546855200000,159.17,161.34,159.06,159.47,3723.86334
1546858800000,159.56,160.41,159.4,160.25,1694.38521
1546862400000,160.25,160.44,159.37,159.38,2637.30174
1546866000000,159.56,160.05,156.03,159.41,5706.78361
1546869600000,159.41,160.2,158.74,159.46,2978.85023
1546873200000,159.5,159.5,158.26,159.17,2084.4786
1546876800000,159.18,159.79,158.68,159.59,929.74725
1546880400000,159.6,159.95,157.87,158.9,2652.3958
1546884000000,158.9,159.56,158.65,159.02,2930.41629
1546887600000,159.04,159.5,158.6,159.25,1827.37868
1546891200000,159.28,159.49,158.51,158.91,2194.69236
1546894800000,158.91,159.43,158.8,158.91,871.63492
1546898400000,159.01,159.02,157.77,157.91,1418.5583
1546902000000,157.91,158.66,157.57,158.65,1173.49516
1546905600000,158.65,159.7,158.42,158.76,1166.77913
1546909200000,158.75,158.86,157.67,157.68,1343.8742
1546912800000,157.61,157.77,155.26,156.32,4115.56978
1546916400000,156.44,156.62,156.04,156.14,1046.31183
1546920000000,156.13,156.23,155.59,155.81,1060.51502
1546923600000,155.83,155.95,155.43,155.87,879.92877
1546927200000,155.77,157.39,155.52,157.33,1289.03824
1546930800000,157.22,157.46,156.31,156.62,983.13835
1546934400000,156.53,157.35,156.13,156.35,1215.87119
1546938000000,156.48,157.82,156.33,157.39,1660.81334
1546941600000,157.4,157.71,157.01,157.39,1964.58691
1546945200000,157.38,159.66,156.82,158.89,3109.8064
1546948800000,158.96,159.22,158.22,158.62,1658.84458
1546952400000,158.58,160.45,158.54,160.25,2475.01993
1546956000000,160.21,160.49,159.38,159.61,2869.45804
1546959600000,159.58,161.21,157.45,157.6,4457.43524
1546963200000,157.73,158.61,156.39,157.15,4795.6111
1546966800000,157.11,157.83,156.62,156.71,1539.58534
1546970400000,156.75,157.37,156.5,157.0,783.63752
1546974000000,157.0,158.76,156.34,158.35,986.20087
1546977600000,158.35,158.68,157.65,158.37,1262.27791
1546981200000,158.28,158.32,157.0,157.26,1152.81057
1546984800000,157.16,159.55,156.95,159.42,1795.45518
1546988400000,159.5,159.91,156.8,158.25,3528.70281
1546992000000,158.26,158.53,156.9,157.28,1543.98884
1546995600000,157.1,158.83,156.7,158.39,1677.52575
1546999200000,158.43,159.23,157.77,158.0,1946.42051
1547002800000,157.89,158.73,157.7,157.96,799.73699
1547006400000,157.91,158.8,157.65,158.35,798.15375
1547010000000,158.5,158.5,157.84,158.35,1032.1482
1547013600000,158.35,158.36,157.62,158.18,756.08415
1547017200000,158.18,158.37,157.62,157.67,643.7933
1547020800000,157.67,157.98,156.99,157.5,1197.4677
1547024400000,157.46,157.73,156.78,156.99,1106.43062
1547028000000,157.0,157.66,156.87,157.42,1339.16423
1547031600000,157.44,158.6,157.21,157.71,984.24141
1547035200000,157.71,157.82,156.86,157.3,1487.16959
1547038800000,157.3,157.32,156.24,156.59,1854.80017
1547042400000,156.59,156.72,155.53,155.62,3452.75518
1547046000000,155.77,156.4,155.0,155.18,2599.41443
1547049600000,155.31,156.5,155.2,155.88,1212.47985
1547053200000,155.87,156.39,155.56,155.75,1856.38551
1547056800000,155.64,156.24,155.55,156.0,700.11345
1547060400000,156.1,157.09,155.74,156.96,804.79066
1547064000000,156.91,157.98,156.61,157.59,1079.86073
1547067600000,157.49,158.0,156.23,156.9,1836.77446
1547071200000,156.98,157.58,156.27,157.42,1148.35455
1547074800000,157.36,157.68,155.63,156.95,2780.76679
1547078400000,157.14,158.5,156.96,158.37,1650.96024
1547082000000,158.45,159.38,158.23,159.27,4309.64666
1547085600000,159.18,162.37,159.18,160.63,6706.08479
1547089200000,160.45,160.94,158.29,158.46,3178.15607
1547092800000,158.45,159.0,157.07,159.0,3021.51162
1547096400000,159.0,159.33,157.86,158.03,2066.56725
1547100000000,158.02,158.3,138.26,141.47,20179.43117
1547103600000,141.54,141.86,136.92,140.54,13531.85372
1547107200000,140.53,141.41,139.39,139.4,6119.16176
1547110800000,139.4,139.4,127.8,130.48,17570.29911
1547114400000,130.53,134.95,130.29,133.36,7183.06137
1547118000000,133.4,134.9,132.02,134.75,4823.63186
1547121600000,134.76,136.99,134.68,135.06,5377.2997
1547125200000,135.06,136.58,132.01,135.83,5470.57375
1547128800000,135.87,140.98,135.87,137.7,11966.86558
1547132400000,137.61,138.35,134.34,136.35,6790.16395
1547136000000,136.32,136.39,128.0,131.28,12522.22487
1547139600000,131.32,131.82,129.23,130.86,5764.45878
1547143200000,130.87,131.1,129.84,130.54,1831.55446
1547146800000,130.49,133.29,128.83,132.01,5104.13116
1547150400000,131.99,133.51,131.92,132.58,2554.64691
1547154000000,132.58,132.84,130.89,131.94,2076.70787
1547157600000,131.94,132.17,130.95,131.09,1492.83246
1547161200000,131.1,132.21,130.5,131.19,1831.48001
1547164800000,131.3,131.95,128.74,131.86,4895.90954
1547168400000,131.86,131.86,130.38,131.16,2098.57596
1547172000000,131.16,131.48,125.64,127.44,5981.87665
1547175600000,127.46,129.9,127.09,128.45,5382.87052
1547179200000,128.48,128.64,125.5,127.06,6232.5257
1547182800000,127.14,128.42,126.15,128.21,4441.81107
1547186400000,128.17,130.29,127.5,129.18,5787.32975
1547190000000,129.32,130.19,127.44,129.7,3857.80967
1547193600000,129.75,132.45,129.28,130.23,4757.9074
1547197200000,130.26,130.34,127.0,127.38,4124.02403
1547200800000,127.38,128.88,124.99,126.21,6336.70001
1547204400000,126.23,127.74,125.57,127.55,3282.48721
1547208000000,127.43,127.45,125.75,126.73,2811.88418
1547211600000,126.73,127.43,125.76,125.97,2009.06146
1547215200000,125.95,129.19,125.95,128.06,5095.59749
1547218800000,128.11,129.31,126.58,126.6,2792.15077
1547222400000,126.71,129.75,126.56,128.37,4519.45454
1547226000000,128.29,129.39,128.15,128.83,3198.25479
1547229600000,128.93,129.09,127.9,128.42,2249.68195
1547233200000,128.58,129.09,128.12,128.62,1392.06686
1547236800000,128.57,130.29,127.91,128.39,2633.22322
1547240400000,128.26,130.5,128.02,128.64,2740.8372
1547244000000,128.66,128.73,126.6,126.77,2028.50449
1547247600000,126.77,128.48,125.2,128.08,4518.33713
1547251200000,128.21,135.5,127.45,131.64,7475.0692
1547254800000,131.65,132.0,129.62,130.86,4513.88471
1547258400000,130.82,134.21,130.45,133.63,5459.58112
1547262000000,133.63,136.0,132.33,134.84,9057.4269
1547265600000,134.92,135.0,133.03,133.2,4856.73569
1547269200000,133.21,134.34,132.78,133.36,3713.82675
1547272800000,133.36,133.93,130.51,130.73,3572.08356
1547276400000,130.85,132.17,130.3,131.42,3351.89941
1547280000000,131.46,131.91,131.06,131.57,2318.87936
1547283600000,131.56,132.87,131.0,132.1,2657.0874
1547287200000,132.1,132.94,131.54,131.96,2682.67915
1547290800000,131.96,132.48,130.57,131.33,1946.39929
1547294400000,131.37,132.89,129.05,131.81,5480.16421
1547298000000,131.9,132.16,130.61,131.97,1923.43551
1547301600000,131.98,134.2,131.42,132.91,6748.31824
1547305200000,132.97,133.3,132.14,133.07,2962.96398
1547308800000,133.16,133.56,131.62,131.81,2469.27451
1547312400000,131.77,132.95,130.86,132.38,2054.2233
1547316000000,132.32,132.77,131.67,131.7,1255.11504
1547319600000,131.65,132.36,131.4,131.56,573.67047
1547323200000,131.53,132.68,131.41,131.81,1268.23012
1547326800000,131.85,132.86,131.69,132.15,1558.55945
1547330400000,132.27,133.99,131.18,131.65,2450.02609
1547334000000,131.68,132.39,131.25,131.41,1922.70142
1547337600000,131.55,132.46,131.03,131.15,2396.24404
1547341200000,131.2,132.06,130.66,131.12,2793.1597
1547344800000,131.13,133.12,131.01,132.78,2636.06387
1547348400000,132.75,133.11,132.16,132.6,2441.2945
1547352000000,132.67,132.88,131.72,132.12,1352.24356
1547355600000,132.13,132.36,131.48,131.56,1791.76317
1547359200000,131.57,131.91,131.08,131.48,2278.41759
1547362800000,131.52,131.73,131.13,131.39,770.79252
1547366400000,131.41,132.21,131.25,131.39,1339.07978
1547370000000,131.34,131.5,131.0,131.41,773.54388
1547373600000,131.36,131.55,130.02,130.42,1650.31963
1547377200000,130.42,131.08,130.0,130.57,2256.50776
1547380800000,130.59,130.98,127.23,129.81,5077.22876
1547384400000,129.79,130.69,129.16,129.69,2480.19456
1547388000000,129.69,129.74,128.18,128.28,2828.46182
1547391600000,128.27,128.37,127.56,128.08,2119.99133
1547395200000,128.07,128.4,121.26,121.39,12916.06307
1547398800000,121.36,122.72,120.31,122.01,5947.57819
1547402400000,121.99,122.32,120.54,121.09,3265.27395
1547406000000,121.04,121.6,120.4,120.41,1822.39651
1547409600000,120.46,121.6,119.98,121.19,2155.23789
1547413200000,121.11,122.7,120.22,122.19,2442.86325
1547416800000,122.17,122.78,121.0,121.27,1506.43435
1547420400000,121.27,123.91,120.52,123.43,3283.58922
1547424000000,123.42,123.77,122.35,123.71,3257.48348
1547427600000,123.72,124.67,123.0,123.18,3407.58407
1547431200000,123.22,124.3,123.14,123.62,1378.40562
1547434800000,123.63,123.81,122.57,122.76,1603.17726
1547438400000,122.68,124.16,122.66,123.95,1332.52369
1547442000000,123.98,125.02,123.5,124.46,1913.97443
1547445600000,124.47,125.3,124.22,125.3,2994.00605
1547449200000,125.21,128.89,123.75,123.96,4811.81607
1547452800000,123.95,124.38,123.2,123.37,2485.18559
1547456400000,123.44,123.81,122.89,123.14,1414.19182
1547460000000,123.18,124.61,123.01,123.14,3239.13466
1547463600000,123.21,123.38,121.18,121.61,2168.71738
1547467200000,121.68,122.97,121.6,122.88,1631.7635
1547470800000,122.82,123.19,121.84,121.85,1416.23489
1547474400000,121.85,122.23,121.42,121.96,1153.35768
1547478000000,121.96,129.9,121.25,129.79,9184.78198
1547481600000,129.87,133.0,127.76,129.74,13150.82735
1547485200000,129.8,131.04,128.99,130.21,6434.18915
1547488800000,130.37,134.82,130.11,132.93,13851.7674
1547492400000,132.89,132.99,131.72,132.35,4544.77228
1547496000000,132.35,133.74,130.19,130.45,4797.61858
1547499600000,130.52,130.8,128.99,130.17,4045.89983
1547503200000,130.18,131.14,129.56,130.63,2085.85374
1547506800000,130.63,132.21,130.57,130.86,1694.3428
1547510400000,130.92,132.13,130.83,131.13,1882.79271
1547514000000,131.21,131.65,130.72,130.72,1725.92779
1547517600000,130.72,130.9,128.65,129.49,1723.10973
1547521200000,129.49,130.92,129.38,129.56,1646.60419
1547524800000,129.58,130.02,129.45,129.92,1180.98122
1547528400000,129.95,129.99,128.97,129.14,1414.02428
1547532000000,129.13,129.19,128.28,128.65,1239.53684
1547535600000,128.7,130.69,128.7,130.06,1750.92215
1547539200000,130.06,130.06,129.2,129.61,1495.63547
1547542800000,129.61,129.68,126.92,128.15,6307.18124
1547546400000,128.06,128.98,127.75,128.94,4078.93798
1547550000000,128.93,128.98,128.33,128.63,1734.11686
1547553600000,128.62,129.07,126.57,128.01,4834.52201
1547557200000,128.0,131.25,127.67,130.63,4132.10281
1547560800000,130.63,130.97,129.45,130.29,2967.15528
1547564400000,130.24,131.23,127.16,128.08,4928.64689
1547568000000,128.05,129.31,127.21,127.46,2454.77326
1547571600000,127.46,128.1,127.11,127.67,942.75585
1547575200000,127.67,127.89,126.61,127.06,1769.34058
1547578800000,127.06,127.45,126.3,126.48,2297.14153
1547582400000,126.45,126.68,123.52,124.64,4321.97923
1547586000000,124.62,125.08,123.38,123.64,2391.4846
1547589600000,123.7,125.5,123.58,124.61,1513.79908
1547593200000,124.59,126.19,124.42,125.5,1334.61627
1547596800000,125.49,126.87,125.11,125.84,1399.44809
1547600400000,125.84,126.16,125.22,125.96,1016.99483
1547604000000,126.0,126.15,125.31,125.65,895.35273
1547607600000,125.55,125.83,125.23,125.4,859.70092
1547611200000,125.43,126.38,125.29,125.64,1674.21242
1547614800000,125.63,126.22,125.5,126.0,1120.50473
1547618400000,125.96,126.28,125.74,125.97,539.06849
1547622000000,125.99,126.08,125.48,125.64,852.75384
1547625600000,125.58,127.7,125.55,127.01,1882.70292
1547629200000,127.05,128.55,126.9,127.09,2369.27663
1547632800000,127.19,127.91,127.07,127.2,1140.89193
1547636400000,127.21,127.68,127.15,127.34,758.24256
1547640000000,127.34,129.48,127.33,127.99,3839.14692
1547643600000,128.08,128.3,125.73,126.79,2580.9703
1547647200000,126.81,127.28,126.26,127.05,1762.55588
1547650800000,127.02,127.64,126.09,126.65,1789.1283
1547654400000,126.66,128.18,125.39,128.07,1881.0457
1547658000000,128.11,128.28,127.3,127.9,1707.25674
1547661600000,127.89,128.74,125.95,126.69,2398.91059
1547665200000,126.69,127.43,125.65,126.96,1264.19141
1547668800000,126.94,127.2,125.8,126.07,594.85758
1547672400000,126.13,127.38,125.76,126.86,1305.57364
1547676000000,126.77,126.85,125.98,126.35,640.29981
1547679600000,126.31,127.08,126.2,126.99,1012.98421
1547683200000,126.99,127.29,125.84,126.03,922.55865
1547686800000,126.04,126.68,125.83,126.32,800.19369
1547690400000,126.31,126.72,125.05,125.05,1576.82423
1547694000000,125.1,125.45,124.51,125.18,1985.05708
1547697600000,125.2,125.51,125.03,125.51,1077.90326
1547701200000,125.44,126.09,125.19,125.39,781.01271
1547704800000,125.33,126.48,125.25,126.12,1460.69956
1547708400000,126.01,126.18,125.62,125.98,568.86735
1547712000000,125.93,126.32,125.45,126.23,1152.71111
1547715600000,126.27,126.28,125.15,125.68,1135.77788
1547719200000,125.63,127.29,123.67,126.61,3699.54455
1547722800000,126.53,127.03,126.1,126.87,1973.47822
1547726400000,126.87,129.85,126.71,127.91,7786.54027
1547730000000,128.0,128.34,127.53,127.74,2643.04862
1547733600000,127.76,128.33,127.09,127.83,2218.30806
1547737200000,127.79,129.41,127.4,128.9,2790.22895
1547740800000,128.85,130.25,127.01,127.33,8377.52208
1547744400000,127.23,128.25,126.43,127.9,2141.05036
1547748000000,128.0,129.19,127.62,128.51,3280.24778
1547751600000,128.5,128.77,128.0,128.13,1034.92022
1547755200000,128.13,128.68,127.48,127.66,1073.30258
1547758800000,127.74,129.0,127.74,127.97,1339.23042
1547762400000,127.97,128.18,127.34,127.82,761.13819
1547766000000,127.82,129.38,127.82,128.82,1440.70737
1547769600000,128.8,129.15,127.34,127.89,722.09031
1547773200000,127.92,128.14,127.26,127.43,1227.18115
1547776800000,127.46,127.87,127.46,127.71,486.40663
1547780400000,127.67,127.76,127.33,127.63,376.3903
1547784000000,127.65,127.83,127.04,127.4,1265.10776
1547787600000,127.41,127.65,127.11,127.22,564.24876
1547791200000,127.23,127.99,127.2,127.7,686.45327
1547794800000,127.82,127.98,127.08,127.56,952.19121
1547798400000,127.47,127.81,127.2,127.31,1047.93489
1547802000000,127.35,127.68,127.09,127.3,956.52025
1547805600000,127.23,127.78,126.69,126.97,2119.20765
1547809200000,126.98,127.16,126.66,127.04,829.25529
1547812800000,127.05,127.12,125.87,126.89,2233.88631
1547816400000,126.84,127.51,126.57,127.1,1310.72652
1547820000000,127.13,127.15,126.22,126.23,2131.71325
1547823600000,126.33,127.49,126.16,127.38,3033.07743
1547827200000,127.33,127.33,125.92,126.08,1151.12977
1547830800000,126.09,126.43,125.24,125.57,2052.20991
1547834400000,125.58,125.99,125.45,125.52,634.59522
1547838000000,125.42,125.44,124.3,125.18,1677.22939
1547841600000,125.12,125.87,125.06,125.6,1159.53036
1547845200000,125.6,125.88,125.21,125.48,585.09059
1547848800000,125.55,125.98,125.48,125.83,280.76551
1547852400000,125.83,126.35,125.52,126.33,876.34938
1547856000000,126.34,126.96,126.2,126.28,912.28518
1547859600000,126.29,126.62,125.81,126.31,559.28733
1547863200000,126.27,127.3,126.03,126.68,1336.13063
1547866800000,126.72,126.92,126.58,126.75,709.192
1547870400000,126.74,126.91,126.36,126.5,206.72485
1547874000000,126.5,126.73,125.77,125.97,574.89527
1547877600000,125.98,126.25,125.63,125.74,655.22391
1547881200000,125.86,125.86,125.67,125.8,219.43552
1547884800000,125.84,126.57,125.75,126.52,734.60612
1547888400000,126.55,127.58,126.37,126.62,1701.75031
1547892000000,126.55,130.3,126.55,128.82,11970.59066
1547895600000,128.85,129.1,128.06,128.17,2353.00858
1547899200000,128.29,129.18,128.19,129.04,2249.62427
1547902800000,129.05,129.27,128.64,129.02,2253.57789
1547906400000,129.1,129.14,128.34,128.64,1081.78613
1547910000000,128.67,129.4,128.58,129.17,1341.89415
1547913600000,129.17,129.94,129.05,129.5,1010.79381
1547917200000,129.51,129.54,129.13,129.23,849.27568
1547920800000,129.24,129.33,127.87,129.1,1797.42488
1547924400000,129.08,129.32,128.29,128.53,971.17445
1547928000000,128.53,128.95,128.02,128.86,850.28572
1547931600000,128.87,128.96,128.31,128.76,313.11184
1547935200000,128.76,128.76,128.0,128.2,645.9731
1547938800000,128.24,128.46,127.9,127.91,870.72951
1547942400000,127.91,128.49,127.7,128.49,954.36322
1547946000000,128.5,128.94,128.04,128.44,921.86024
1547949600000,128.5,128.61,128.24,128.39,335.44227
1547953200000,128.38,128.66,128.32,128.37,344.85724
1547956800000,128.41,128.57,127.88,127.98,726.35426
1547960400000,127.97,128.08,126.93,127.61,1887.93698
1547964000000,127.68,127.72,127.0,127.69,668.97241
1547967600000,127.62,127.86,127.46,127.58,547.23094
1547967600000,127.62,127.86,127.46,127.58,547.23094
